0,1,2,3,4,5,6,7,8,9,10,11,12
BIOL-107-501,1,5,6 2,1,,15 2.200,0.0,0.0,0.0,2.0,0.0,17 WINEMILLER L
,6.67%,33.33%,40.00%  13.33%,6.67%,,,,,,,,
BIOL-107-502,2,1,10 5,1,,19 1.895,0.0,0.0,0.0,5.0,0.0,24 WINEMILLER L
,10.53%,5.26%,52.63%  26.32%,5.26%,,,,,,,,
BIOL-107-503,0,1,1 4,1,,7 1.286,0.0,0.0,0.0,1.0,0.0,8 WINEMILLER L
,0.00%,14.29%,14.29%  57.14%  14.29%,,,,,,,,,
BIOL-107-504,2,6,5 1,2,,16 2.312,0.0,0.0,0.0,0.0,0.0,16 WINEMILLER L
,12.50%,37.50%,31.25%6.25%  12.50%,,,,,,,,,
BIOL-107-505,4,9,6 3,1,,23 2.522,0.0,0.0,0.0,0.0,0.0,23 WINEMILLER L
,17.39%,39.13%,26.09%  13.04%,4.35%,,,,,,,,
BIOL-107-506,2,6,6 9,0,,23 2.044,0.0,0.0,0.0,0.0,0.0,23 WINEMILLER L
,8.70%,26.09%,26.09%  39.13%,0.00%,,,,,,,,
BIOL-107-507,7,6,5 0,3,,21 2.667,0.0,0.0,0.0,2.0,0.0,23 WINEMILLER L
,33.33%,28.57%,23.81%0.00%  14.29%,,,,,,,,,
BIOL-107-508,1,3,3 5,1,,13 1.846,0.0,0.0,0.0,0.0,0.0,13 WINEMILLER L
,7.69%,23.08%,23.08%  38.46%,7.69%,,,,,,,,
COURSE TOTAL:,19,37,42 29,10,,137 2.190,0.0,0.0,0.0,10.0,0.0,147
,13.87%,27.01%,30.66%  21.17%,7.30%,,,,,,,,
BIOL-111-501,1,5,6 5,2,,19 1.895,1.0,0.0,0.0,3.0,0.0,23 KEMP W
,5.26%,26.32%,31.58%  26.32%  10.53%,,,,,,,,,
BIOL-111-502,1,8,7 6,2,,24 2.000,0.0,0.0,0.0,0.0,0.0,24 KEMP W
,4.17%,33.33%,29.17%  25.00%,8.33%,,,,,,,,
BIOL-111-503,9,6,6 1,0,,22 3.046,1.0,0.0,0.0,1.0,0.0,24 KEMP W
,40.91%,27.27%,27.27%4.55%,0.00%,,,,,,,,
BIOL-111-505,3,8,7 2,1,,21 2.476,0.0,0.0,0.0,3.0,0.0,24 KEMP W
,14.29%,38.10%,33.33%9.52%,4.76%,,,,,,,,
BIOL-111-506,4,5,9 3,0,,21 2.476,1.0,0.0,0.0,2.0,0.0,24 KEMP W
,19.05%,23.81%,42.86%  14.29%,0.00%,,,,,,,,
BIOL-111-507,1,6,9 6,2,,24 1.917,0.0,0.0,0.0,0.0,0.0,24 KEMP W
,4.17%,25.00%,37.50%  25.00%,8.33%,,,,,,,,
BIOL-111-508,3,7,6 5,2,,23 2.174,0.0,0.0,0.0,1.0,0.0,24 KEMP W
,13.04%,30.43%,26.09%  21.74%,8.70%,,,,,,,,
BIOL-111-509,6,7,8 3,0,,24 2.667,0.0,0.0,0.0,0.0,0.0,24 KEMP W
,25.00%,29.17%,33.33%  12.50%,0.00%,,,,,,,,
BIOL-111-510,5,4,6 4,2,,21 2.286,0.0,0.0,0.0,2.0,0.0,23 KEMP W
,23.81%,19.05%,28.57%  19.05%,9.52%,,,,,,,,
BIOL-111-511,4,7,6 3,2,,22 2.364,0.0,0.0,0.0,1.0,0.0,23 KEMP W
,18.18%,31.82%,27.27%  13.64%,9.09%,,,,,,,,
BIOL-111-512,1,9,11 2,0,,23 2.391,0.0,0.0,0.0,0.0,0.0,23 KEMP W
,4.35%,39.13%,47.83%8.70%,0.00%,,,,,,,,
BIOL-111-513,1,10,9 1,2,,23 2.304,0.0,0.0,0.0,1.0,0.0,24 KEMP W
,4.35%,43.48%,39.13%4.35%,8.70%,,,,,,,,
BIOL-111-514,2,7,11 1,2,,23 2.261,0.0,0.0,0.0,1.0,0.0,24 KEMP W
,8.70%,30.43%,47.83%4.35%,8.70%,,,,,,,,
BIOL-111-515,4,10,6 1,2,,23 2.565,0.0,0.0,0.0,0.0,0.0,23 KEMP W
,17.39%,43.48%,26.09%4.35%,8.70%,,,,,,,,
BIOL-111-516,2,3,8 3,4,,20 1.800,1.0,0.0,0.0,2.0,0.0,23 KEMP W
,10.00%,15.00%,40.00%  15.00%  20.00%,,,,,,,,,
BIOL-111-517,3,6,4 5,3,,21 2.048,0.0,0.0,0.0,2.0,0.0,23 KEMP W
